id,images,text,likes,replies,retweets,quotes,timestamp,url,source_file,source_text_col,comment_text,comment_text_norm,mode,word_count,has_gender_hint,has_stance_hint,has_experience_hint,has_learning_hint,has_change_hint,has_reinforcement_hint,has_action_hint,has_info_hint,has_identity_hint,keep,keep_reason
1406190070890221571,,"Men,

Stay away from vulgar women.

A feminine, respectful woman values what she speaks or writes.

A woman who easily says or writes “fuck”, “vagina”, “dick” is a NO.

Vulgar women are damaged women who come with emotional baggage.

FOCUS ON YOUR LIFE.

#MasculinitySaturday",14322,6250,3711,0,2021-06-19T10:00:00.000Z,https://x.com/amerix/status/1406190070890221571,Full Tweet Stay away from vulgar women.xlsx,text,"Men,

Stay away from vulgar women.

A feminine, respectful woman values what she speaks or writes.

A woman who easily says or writes “fuck”, “vagina”, “dick” is a NO.

Vulgar women are damaged women who come with emotional baggage.

FOCUS ON YOUR LIFE.

#MasculinitySaturday","men, stay away from vulgar women. a feminine, respectful woman values what she speaks or writes. a woman who easily says or writes ""fuck"", ""vagina"", ""dick"" is a no. vulgar women are damaged women who come with emotional baggage. focus on your life. #masculinitysaturday",v2,44,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
1406457632827785218,,"I took your advice on this. Divorced my wife of 10 years. She kept telling me ""I'm a gynecologist I have to say vagina."" 
I told her to get the hell away from me with all that emotional baggage.",13568,114,572,0,2021-06-20T03:43:00.000Z,https://x.com/Elgringotico1/status/1406457632827785218,Full Tweet Stay away from vulgar women.xlsx,text,"I took your advice on this. Divorced my wife of 10 years. She kept telling me ""I'm a gynecologist I have to say vagina."" 
I told her to get the hell away from me with all that emotional baggage.","i took your advice on this. divorced my wife of 10 years. she kept telling me ""i'm a gynecologist i have to say vagina."" i told her to get the hell away from me with all that emotional baggage.",v2,40,True,False,True,False,False,False,False,False,True,False,emoji_or_punct_only
1406570395994628099,,"Vagina is actually the medical term for that particular body part. What the fuck, dick? 😂",6737,55,128,0,2021-06-20T11:11:00.000Z,https://x.com/PhoenixEamon/status/1406570395994628099,Full Tweet Stay away from vulgar women.xlsx,text,"Vagina is actually the medical term for that particular body part. What the fuck, dick? 😂","vagina is actually the medical term for that particular body part. what the fuck, dick? 😂",v2,15,False,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
1406488402665644033,,"Vagina is vulgar? I’m a GYN, what am I supposed to call it, the pocketbook?",5863,195,181,0,2021-06-20T05:45:00.000Z,https://x.com/DrVirgo1981/status/1406488402665644033,Full Tweet Stay away from vulgar women.xlsx,text,"Vagina is vulgar? I’m a GYN, what am I supposed to call it, the pocketbook?","vagina is vulgar? i'm a gyn, what am i supposed to call it, the pocketbook?",v2,16,False,False,True,False,False,False,False,False,True,False,emoji_or_punct_only
1406686140640358404,,Good advice from a man no woman wants to fuck.,4294,163,142,0,2021-06-20T18:51:00.000Z,https://x.com/AkilahObviously/status/1406686140640358404,Full Tweet Stay away from vulgar women.xlsx,text,Good advice from a man no woman wants to fuck.,good advice from a man no woman wants to fuck.,v2,10,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
1406541535966117889,,Living my best life,3055,30,72,0,2021-06-20T09:16:00.000Z,https://x.com/JaneyGodley/status/1406541535966117889,Full Tweet Stay away from vulgar women.xlsx,text,Living my best life,living my best life,v2,4,False,False,True,False,False,False,False,False,False,False,too_few_words_v2
1406463915001790465,,Say you've never pleased a sexual partner without *saying* you've never pleased a sexual partner.,2959,27,68,0,2021-06-20T04:08:00.000Z,https://x.com/gpetersenislip/status/1406463915001790465,Full Tweet Stay away from vulgar women.xlsx,text,Say you've never pleased a sexual partner without *saying* you've never pleased a sexual partner.,say you've never pleased a sexual partner without *saying* you've never pleased a sexual partner.,v2,17,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
1407049051623899142,,"Yeah, stay the Fuck away from our vaginas with your dicks 👍🏼👍🏼👍🏼",1079,57,18,0,2021-06-21T18:53:00.000Z,https://x.com/SarahKSilverman/status/1407049051623899142,Full Tweet Stay away from vulgar women.xlsx,text,"Yeah, stay the Fuck away from our vaginas with your dicks 👍🏼👍🏼👍🏼","yeah, stay the fuck away from our vaginas with your dicks 👍🏼👍🏼👍🏼",v2,11,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
1406693743772639232,,"Um, ""vagina"" is not a curse word. It's a medical term. It is the correct name for a part of female anatomy. Why did you lump it in with the other two?🙄🤦🏻‍♂️",597,46,14,0,2021-06-20T19:21:00.000Z,https://x.com/gorskon/status/1406693743772639232,Full Tweet Stay away from vulgar women.xlsx,text,"Um, ""vagina"" is not a curse word. It's a medical term. It is the correct name for a part of female anatomy. Why did you lump it in with the other two?🙄🤦🏻‍♂️","um, ""vagina"" is not a curse word. it's a medical term. it is the correct name for a part of female anatomy. why did you lump it in with the other two?🙄🤦🏻‍♂️",v2,33,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
1406577640945901570,,This is the comedy gold that keeps me on this bird app!!! 😂 When did you first realize you are terrified of women?,730,3,22,0,2021-06-20T11:40:00.000Z,https://x.com/WideDamnAwake/status/1406577640945901570,Full Tweet Stay away from vulgar women.xlsx,text,This is the comedy gold that keeps me on this bird app!!! 😂 When did you first realize you are terrified of women?,this is the comedy gold that keeps me on this bird app!!! 😂 when did you first realize you are terrified of women?,v2,22,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
1406711854513143812,,"Somehow, Eric, I imagine most women stay away from you. As they should.",553,11,9,0,2021-06-20T20:33:00.000Z,https://x.com/Leslieoo7/status/1406711854513143812,Full Tweet Stay away from vulgar women.xlsx,text,"Somehow, Eric, I imagine most women stay away from you. As they should.","somehow, eric, i imagine most women stay away from you. as they should.",v2,13,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
1406698654568747015,,"If not for the internet, you'd never see another vagina again.",450,21,6,0,2021-06-20T19:41:00.000Z,https://x.com/BlackKnight10k/status/1406698654568747015,Full Tweet Stay away from vulgar women.xlsx,text,"If not for the internet, you'd never see another vagina again.","if not for the internet, you'd never see another vagina again.",v2,12,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
1406429758418690053,,I’m the dislike button,405,2,5,0,2021-06-20T01:52:00.000Z,https://x.com/octopuscaveman/status/1406429758418690053,Full Tweet Stay away from vulgar women.xlsx,text,I’m the dislike button,i'm the dislike button,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
1406426991176425472,,"Actually, saying ""vagina"" is cool.",561,1,1,0,2021-06-20T01:41:00.000Z,https://x.com/HTTP_Lovecraft/status/1406426991176425472,Full Tweet Stay away from vulgar women.xlsx,text,"Actually, saying ""vagina"" is cool.","actually, saying ""vagina"" is cool.",v2,5,False,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
1407136279679012864,,"How did Jesus leave Mary’s body? By way of her ______

Say it with me. You won’t be struck by lightning.",343,14,6,0,2021-06-22T00:40:00.000Z,https://x.com/DrJenGunter/status/1407136279679012864,Full Tweet Stay away from vulgar women.xlsx,text,"How did Jesus leave Mary’s body? By way of her ______

Say it with me. You won’t be struck by lightning.",how did jesus leave mary's body? by way of her ______ say it with me. you won't be struck by lightning.,v2,23,False,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
1406458967673344003,,Gynecologists have left the chat.,352,4,0,0,2021-06-20T03:48:00.000Z,https://x.com/MamaDoctorJones/status/1406458967673344003,Full Tweet Stay away from vulgar women.xlsx,text,Gynecologists have left the chat.,gynecologists have left the chat.,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
